Date,ALTY,BIL,BND,BOXX,BSV,BTAL,CLSE,CTA,FTLS,FXE,KMLM,NVDA,NVDX,PSQ,QAI,QLD,QQQ,ROM,SGOV,SH,SHV,SOXL,SPUU,SPXL,SPXS,SPY,SQQQ,SSO,SVIX,SVXY,TBF,TECL,TLT,TMF,TMV,TQQQ,UDN,UPRO,USDU,UST,UUP,VBF,VIXM,VIXY,VTI,VXX,XLK,XLP
2024-05-06,11.3467,91.49,71.56,107.0,76.25,18.79,20.58,27.08,60.63,99.26,29.5,90.518,96.07,44.43,30.791,85.14,440.32,57.78,100.38,12.09,110.13,40.36,119.5662,127.1,9.13,517.14,10.72,75.1,42.97,57.41,24.19,73.48,90.74,48.11,37.48,58.56,17.889,66.89,26.55,41.6846,28.76,15.45,14.72,12.32,256.48,12.41,204.26,76.75
2024-05-07,11.3237,91.51,71.39,107.03,76.22,19.0,20.88,27.04,60.61,99.19,29.83,90.376,95.91,44.46,30.8,85.05,440.06,58.05,100.41,12.09,110.15,40.41,119.46,127.03,9.13,517.19,10.74,75.11,43.29,57.63,24.31,74.14,90.19,47.21,38.2,58.45,17.8667,66.86,26.62,41.5189,28.8,15.43,14.67,12.21,256.3,12.28,204.84,76.52
2024-05-08,11.33,91.56,71.58,107.08,76.28,18.88,20.77,27.01,60.92,99.53,29.6652,88.7117,92.5,44.4,30.78,85.36,441.02,57.92,100.44,12.03,110.19,39.96,120.6312,129.1,8.99,520.17,10.68,75.91,43.5,57.825,24.26,73.97,90.63,47.81,37.77,58.77,17.91,67.94,26.51,41.7327,28.7,15.41,14.55,12.14,257.81,12.23,204.78,77.18
2024-05-09,11.34,91.56,71.38,107.12,76.21,19.05,20.86,27.44,60.61,99.46,29.76,89.8422,94.49,44.31,30.84,85.77,442.06,58.3863,100.47,12.02,110.21,41.03,121.08,129.55,8.97,520.84,10.61,76.13,43.87,58.25,24.38,74.7,90.12,47.02,38.33,59.17,17.9,68.23,26.56,41.45,28.74,15.42,14.45,11.99,258.05,12.06,205.54,77.62
2024-05-10,11.3646,91.58,71.44,107.13,76.21,18.89,20.71,27.72,60.74,99.63,29.73,90.363,95.53,44.23,30.82,86.15,443.08,58.89,100.48,12.02,110.23,41.27,120.9692,129.57,8.96,520.91,10.55,76.13,43.55,57.93,24.32,75.78,90.35,47.35,38.12,59.56,17.93,68.19,26.55,41.56,28.73,15.47,14.49,12.15,258.19,12.19,206.51,77.4
2024-05-13,11.3856,91.59,71.65,107.13,76.3,18.69,20.68,27.69,61.11,99.87,29.65,91.3197,97.55,43.94,30.895,87.22,445.93,59.98,100.48,11.97,110.24,43.21,122.3305,131.21,8.84,523.3,10.34,76.78,44.26,58.35,24.22,77.81,90.86,48.12,37.54,60.67,17.98,69.11,26.53,41.7576,28.67,15.49,14.32,11.92,259.45,11.99,208.34,77.25
2024-05-14,11.41,91.6,72.11,107.12,76.51,18.56,20.96,27.39,61.6,100.49,29.36,94.5923,104.53,43.29,31.02,89.9,452.9,62.62,100.5,11.83,110.27,47.0,125.08,136.09,8.52,529.78,9.87,78.67,46.09,59.55,23.88,82.99,92.1,50.14,36.0,63.47,18.08,71.64,26.35,42.296,28.49,15.52,14.01,11.43,262.64,11.52,213.03,77.3
2024-05-15,11.42,91.64,71.99,107.2,76.46,18.77,20.81,27.55,61.21,100.3613,29.37,94.3214,104.13,43.39,30.97,89.53,451.98,62.2,100.55,11.86,110.3,46.26,124.65,135.07,8.6,528.69,9.94,78.3,46.02,59.62,23.91,82.1,92.01,49.93,36.15,63.08,18.075,71.16,26.39,42.195,28.56,15.53,14.06,11.43,261.93,11.51,212.29,78.4
2024-05-16,11.45,91.65,71.81,107.21,76.4,18.81,20.78,27.9,61.23,100.429,29.52,92.4422,99.68,43.43,31.0,89.44,451.76,61.8,100.56,11.85,110.32,45.4,124.93,135.59,8.56,529.45,9.97,78.55,46.55,59.91,24.06,81.44,91.39,48.89,36.85,62.94,18.07,71.44,26.38,42.0155,28.56,15.5,13.915,11.33,262.3,11.36,211.82,78.21
2024-05-17,11.43,91.67,71.74,107.215,76.38,18.72,20.85,28.23,61.13,100.3,29.36,94.7423,104.86,43.14,31.04,90.66,454.91,63.3,100.57,11.84,110.34,48.25,125.16,136.11,8.53,530.06,9.76,78.7,46.57,59.9,24.15,84.27,91.12,48.44,37.27,64.24,18.05,71.65,26.44,41.8196,28.6,15.52,13.88,11.36,262.57,11.38,214.31,77.67
2024-05-20,11.41,91.68,71.89,107.23,76.42,18.95,20.99,28.15,61.35,100.2889,29.37,95.348,105.82,43.07,30.9923,90.97,455.8,63.48,100.59,11.81,110.35,47.98,125.73,137.0,8.47,531.36,9.71,79.06,47.3,60.45,24.03,84.7,91.59,49.18,36.67,64.57,18.05,72.14,26.455,42.048,28.6,15.69,13.83,11.1,263.11,11.19,214.66,78.13
2024-05-21,11.36,91.7,71.8,107.24,76.35,18.95,20.92,28.07,60.95,99.95,29.11,94.9122,104.94,43.08,30.9,90.94,455.71,63.76,100.6,11.85,110.37,49.38,124.96,135.79,8.55,529.83,9.73,78.57,46.16,59.84,24.02,85.27,91.7,49.3,36.59,64.53,18.0,71.48,26.53,41.905,28.69,15.76,13.98,11.38,262.22,11.43,215.14,77.82
2024-05-22,11.29,91.76,71.59,107.29,76.27,19.12,21.02,27.85,60.71,99.8751,29.14,103.7577,124.09,43.31,30.86,90.06,453.66,62.77,100.67,11.94,110.425,48.81,123.0195,132.67,8.76,525.96,9.88,77.4,45.72,59.41,24.17,83.2,91.11,48.29,37.39,63.57,17.9777,69.82,26.59,41.589,28.75,15.67,14.06,11.53,259.99,11.59,213.39,76.9
2024-05-23,11.34,91.77,71.67,107.325,76.29,19.17,21.26,27.6,61.24,100.26,29.2401,106.4266,130.42,42.92,30.92,91.76,457.95,63.78,100.68,11.87,110.435,51.44,124.73,135.23,8.6,529.44,9.6,78.43,46.95,60.34,24.12,85.07,91.38,48.73,37.04,65.35,18.03,71.21,26.53,41.6208,28.66,15.73,13.87,11.14,261.87,11.25,215.19,77.1
2024-05-24,11.32,91.76,71.33,107.32,76.21,19.07,21.12,27.99,61.25,100.3746,29.44,113.8557,148.65,42.77,30.9332,92.41,459.68,64.32,100.69,11.87,110.43,54.04,124.86,135.5,8.59,529.81,9.49,78.5,45.91,59.7,24.49,86.14,90.07,46.58,38.68,66.06,18.065,71.34,26.51,41.19,28.62,15.71,13.99,11.42,261.87,11.49,216.1,76.5
2024-05-28,11.23,91.78,71.07,107.325,76.15,19.09,21.15,27.9081,61.21,99.8204,29.93,114.7793,151.12,43.07,30.9,91.11,456.44,63.38,100.69,11.95,110.44,50.98,123.12,132.65,8.77,526.1,9.69,77.38,44.24,58.55,24.77,84.46,88.98,44.93,40.08,64.68,17.99,69.8,26.66,40.7641,28.78,15.59,14.19,11.84,259.72,11.93,214.73,75.95
2024-05-29,11.31,91.8,71.38,107.33,76.25,19.2,20.9,27.6046,60.93,100.0905,29.68,110.456,140.02,43.54,30.9,89.12,451.55,60.49,100.71,12.03,110.47,50.0,121.44,129.98,8.94,522.61,10.02,76.33,44.18,58.63,24.57,78.67,89.84,46.13,38.98,62.6,18.0387,68.37,26.58,41.1467,28.69,15.64,14.08,11.82,258.45,11.89,209.83,76.15
2024-05-30,11.37,91.82,71.64,107.38,76.42,19.27,20.91,27.3,61.35,100.29,29.6,109.5894,137.82,43.56,30.9314,89.12,450.71,60.52,100.75,11.94,110.51,48.59,123.59,133.3,8.72,527.37,10.02,77.67,45.52,59.54,24.38,79.05,90.45,47.11,38.15,62.53,18.051,70.17,26.57,41.4454,28.67,15.73,13.9,11.44,260.44,11.53,210.16,77.34
2024-05-31,11.38,91.43,71.82,107.39,76.34,19.21,20.84,27.26,61.33,100.56,29.19,114.9542,150.88,43.45,30.94,89.69,453.13,61.0,100.33,11.93,110.06,48.59,123.76,133.56,8.71,527.8,9.93,77.79,45.65,59.76,24.03,79.64,91.6,49.24,36.47,63.14,18.18,70.34,26.57,42.13,28.52,15.84,13.97,11.38,260.52,11.46,210.69,77.31
2024-06-03,11.43,91.45,72.09,107.41,76.47,19.35,20.82,26.87,61.38,100.4,28.91,116.3907,154.53,43.33,30.84,90.14,454.37,61.16,100.35,11.91,110.08,47.59,123.9791,133.94,8.67,528.39,9.86,77.94,45.57,59.6,23.75,79.94,92.67,50.96,35.2,63.61,18.1603,70.52,26.62,42.51,28.53,15.82,14.06,11.44,260.49,11.52,211.13,77.98
2024-06-04,11.41,91.46,72.29,107.43,76.56,19.22,21.1,26.78,61.6,100.31,28.82,122.3913,170.35,42.47,30.9,93.78,463.53,63.9,100.37,11.79,110.09,53.52,126.89,138.69,8.38,534.67,9.26,79.82,46.34,60.19,23.55,85.29,93.35,52.07,34.45,67.45,18.1491,73.02,26.59,42.7883,28.57,15.88,14.02,11.21,263.68,11.31,215.82,77.81
2024-06-05,11.355,91.47,72.3,107.455,76.59,19.11,21.08,26.62,61.7,100.46,28.77,120.9499,166.37,42.49,30.99,93.7,463.37,63.48,100.37,11.78,110.12,52.51,126.93,138.64,8.38,534.66,9.29,79.78,46.65,60.44,23.61,84.46,93.21,51.9,34.56,67.37,18.1603,72.99,26.63,42.835,28.53,15.92,14.14,11.13,263.45,11.25,215.1,78.05
2024-06-06,11.31,91.51,71.72,107.47,76.29,19.305,21.06,26.92,61.76,99.69,28.75,120.8399,165.85,42.56,30.88,93.48,462.96,63.68,100.41,11.81,110.15,51.87,126.6466,137.97,8.42,534.01,9.32,79.53,47.02,60.73,24.07,84.96,91.5,48.98,36.5,67.12,18.035,72.64,26.86,41.9052,28.77,16.0,14.0625,11.02,262.95,11.13,215.6,77.66
2024-06-07,11.27,91.53,71.61,107.47,76.29,19.32,21.36,27.05,61.67,99.36,28.96,121.7415,168.59,42.42,31.05,94.22,464.83,64.03,100.43,11.78,110.17,53.95,127.31,139.24,8.34,535.66,9.22,80.01,47.16,60.78,24.21,85.53,90.89,47.97,37.27,67.83,18.005,73.3,26.88,41.6715,28.84,15.83,14.06,11.05,263.83,11.1,216.15,77.6
2024-06-10,11.24,91.54,71.9,107.48,76.38,19.25,21.14,26.87,61.9,99.1566,28.8,120.8718,165.49,42.12,30.87,95.47,468.02,66.42,100.45,11.74,110.18,54.17,127.7531,140.16,8.3,536.95,9.03,80.37,47.17,60.75,23.99,90.27,91.83,49.41,36.15,69.23,17.9795,73.8,26.93,42.1451,28.88,15.98,14.06,11.04,264.28,11.11,220.17,77.56
2024-06-11,11.28,91.56,72.23,107.5,76.56,19.05,21.51,26.65,62.2,99.7598,28.66,125.1605,177.36,41.59,31.03,97.98,474.15,69.36,100.47,11.65,110.22,58.72,129.95,143.57,8.09,541.36,8.68,81.71,47.94,61.4,23.79,96.22,92.52,50.54,35.34,71.96,18.0379,75.6,26.87,42.5849,28.75,16.18,14.1,10.8,266.77,10.89,225.04,76.71
2024-06-12,11.29,91.57,72.55,107.53,76.7,19.04,21.41,26.41,62.45,99.165,28.49,129.5691,189.46,41.37,30.97,98.99,476.72,70.54,100.48,11.63,110.23,60.86,130.48,144.46,8.04,542.45,8.54,81.99,48.1,61.4,23.47,98.58,93.88,52.68,33.81,73.11,17.975,76.07,26.92,43.185,28.86,16.21,14.13,10.8,266.89,10.86,226.82,76.81
2024-06-13,11.26,91.62,72.66,107.59,76.75,19.26,21.43,26.4,62.5,98.86,28.49,131.8384,196.67,41.2,30.92,99.97,479.19,70.89,100.53,11.64,110.28,60.1,130.59,144.57,8.04,542.78,8.43,82.05,46.62,60.46,23.28,99.44,94.67,53.98,33.0,74.17,17.93,76.08,26.96,43.371,28.99,16.09,14.3,11.16,266.69,11.21,227.67,76.95
2024-06-14,11.34,91.63,72.39,107.6,76.62,19.3517,21.57,26.526,62.95,99.111,28.67,130.9386,193.34,40.69,30.97,102.4,485.06,73.04,100.54,11.54,110.29,62.67,132.61,147.95,7.87,547.1,8.13,83.34,46.9,60.67,23.49,103.96,93.73,52.3,34.09,76.86,17.97,77.87,26.97,42.9182,28.92,16.15,14.32,11.08,268.72,11.19,231.12,77.68
2024-06-17,11.31,91.65,72.64,107.66,76.76,19.36,21.75,26.48,62.97,99.183,28.55,135.5372,206.83,40.7,31.01,102.43,485.21,73.22,100.57,11.52,110.32,65.24,133.22,149.03,7.81,548.49,8.12,83.75,46.91,60.8,23.34,104.38,94.59,53.75,33.12,76.9,17.98,78.44,26.97,43.2948,28.91,16.21,14.386,11.0,269.4,11.13,231.41,77.78
2024-06-18,11.33,91.67,72.5,107.65,76.72,19.57,21.58,26.5,62.87,98.8823,28.87,130.7387,191.89,41.04,30.95,100.8,481.47,71.52,100.58,11.56,110.34,60.02,132.5361,147.79,7.87,547.0,8.32,83.26,45.37,59.99,23.44,100.71,93.96,52.66,33.82,75.09,17.915,77.75,27.02,43.056,29.03,16.23,14.79,11.39,268.72,11.55,228.81,77.61
2024-06-20,11.3,91.7,72.52,107.72,76.74,19.7,21.51,26.62,62.96,98.77,28.85,126.53,180.745,41.18,30.95,100.2,480.18,71.24,100.62,11.59,110.39,58.2,131.91,146.74,7.93,544.51,8.4,82.9,46.21,60.36,23.5,99.76,93.96,52.63,33.87,74.4,17.895,77.2,27.05,43.098,29.1,16.23,14.54,11.19,268.31,11.29,228.41,77.67
2024-06-21,11.36,91.72,72.56,107.75,76.74,19.71,21.47,26.83,62.97,99.1889,28.61,118.0727,155.0,41.66,30.92,97.95,473.96,67.7,100.63,11.62,110.4,53.22,131.3528,145.49,8.01,542.74,8.69,82.42,46.44,60.47,23.4,92.9,94.34,53.17,33.53,71.88,17.94,76.59,26.98,43.056,29.0,16.11,14.41,11.13,267.86,11.2,222.42,77.91
2024-06-24,11.3688,91.72,72.6,107.76,76.76,19.74,21.65,26.71,63.19,99.0124,28.82,126.0502,178.5,41.17,30.91,100.18,479.38,70.25,100.65,11.57,110.42,55.3,131.85,146.86,7.8,544.83,8.39,83.1,47.42,61.2,23.37,97.77,94.5,53.06,32.93,74.28,17.9,77.44,27.03,43.2102,29.03,16.18,14.33,10.88,268.74,11.0,226.5,77.41
2024-06-25,11.335,91.73,72.26,107.72,76.66,19.68,21.55,26.97,63.1,98.67,28.97,126.3601,177.2,40.35,30.95,100.48,480.37,70.1,100.66,11.36,110.42,54.78,132.3893,147.43,7.77,545.51,8.18,83.1,47.82,61.46,23.39,97.53,93.15,50.8,34.35,74.46,17.86,77.53,27.15,42.305,29.17,16.14,14.33,10.77,268.73,10.88,226.24,77.25
2024-06-26,11.3607,91.75,72.39,107.74,76.71,19.58,21.5,26.87,62.73,98.8824,28.944,123.9508,170.51,40.26,30.97,100.94,481.61,69.96,100.67,11.36,110.45,53.8,132.58,147.93,7.74,546.37,8.13,83.32,48.3,61.79,23.31,97.64,93.52,51.32,33.99,75.0,17.881,77.82,27.14,42.465,29.13,16.07,14.1835,10.68,269.38,10.81,226.35,76.92
2024-06-27,11.365,91.78,72.05,107.815,76.7,19.62,21.44,26.92,62.59,98.96,29.16,123.501,168.98,40.5,31.03,99.81,479.11,69.83,100.71,11.41,110.5,55.36,131.6527,146.07,7.85,544.22,8.28,82.6,47.67,61.39,23.74,97.38,91.78,48.5,35.89,73.82,17.895,76.84,27.09,42.0889,29.13,16.04,14.33,10.85,267.51,10.92,226.23,76.58
2024-06-28,11.37,91.42,71.45,107.83,76.38,19.74,21.55,27.0,62.96,99.07,29.32,124.2607,170.62,40.28,31.22,101.03,481.92,71.05,100.31,11.39,110.05,55.36,132.1315,146.99,7.79,545.34,8.12,82.96,49.29,62.55,24.15,99.48,89.91,46.01,37.74,75.03,17.895,77.28,27.16,41.3651,29.14,16.08,13.97,10.415,268.05,10.49,227.94,76.04
2024-07-01,11.35,91.43,71.66,107.82,76.48,19.68,21.62,27.07,62.75,99.1304,29.26,122.6313,166.19,39.87,31.1,103.12,486.98,71.67,100.32,11.32,110.07,57.6,133.5675,149.77,7.65,549.01,7.88,84.04,49.89,62.96,23.99,100.88,90.61,46.99,36.95,77.33,17.93,78.79,27.105,41.7001,29.1,15.93,13.95,10.29,269.6,10.37,229.08,76.57
2024-07-02,11.42,91.46,72.07,107.87,76.63,19.57,21.72,26.9,63.15,99.6109,29.25,128.2395,181.57,39.56,31.23,104.79,491.04,73.76,100.35,11.28,110.1,60.39,134.8704,151.67,7.56,551.46,7.69,84.75,49.57,62.79,23.66,104.92,91.8,48.87,35.47,79.23,18.01,79.78,27.03,42.1877,28.98,15.97,14.09,10.34,270.71,10.42,232.17,76.44
2024-07-03,11.43,91.49,72.4,107.92,76.82,19.43,21.64,26.54,63.19,100.05,29.47,125.7903,174.01,39.16,31.22,106.92,496.16,74.04,100.39,11.21,110.14,60.81,136.5019,154.21,7.44,554.64,7.45,85.74,49.51,62.74,23.51,105.85,92.56,49.92,34.73,81.63,18.075,81.12,26.93,42.7464,28.88,16.22,14.07,10.37,272.12,10.46,232.88,77.38
2024-07-05,11.42,91.51,72.4,107.94,76.82,19.395,21.63,26.55,63.23,99.8999,29.59,128.1595,180.4,39.09,31.18,107.45,497.34,75.07,100.41,11.21,110.17,64.31,136.6369,154.69,7.42,555.28,7.4,85.89,50.26,63.3,23.46,107.94,92.76,50.19,34.53,82.17,18.0608,81.37,26.94,42.685,28.93,16.19,14.03,10.2,272.49,10.27,234.47,77.26
2024-07-08,11.38,91.51,72.37,107.95,76.81,19.41,21.69,26.54,63.33,99.83,29.6,131.3385,189.95,39.07,31.16,107.56,497.77,74.8974,100.41,11.2,110.17,64.25,136.97,155.07,7.39,555.82,7.39,86.04,50.13,63.26,23.55,107.54,92.35,49.51,35.02,82.35,18.035,81.57,26.98,42.5451,28.97,16.15,14.05,10.2,272.42,10.3,234.28,77.06
2024-07-09,11.44,91.53,72.43,107.93,76.85,19.41,21.86,26.56,63.55,99.9694,29.8,134.8674,199.77,38.66,31.24,109.83,502.96,77.16,100.43,11.09,110.18,68.59,139.7379,159.55,7.18,561.32,7.17,87.73,50.36,63.34,23.49,112.11,92.64,50.0,34.68,84.93,18.065,83.92,26.96,42.64,28.94,16.13,13.9235,10.18,275.06,10.28,237.68,77.4
2024-07-10,11.565,91.54,72.79,107.98,77.05,19.04,21.56,26.26,62.95,100.28,29.7,127.3598,177.1,39.53,31.39,104.94,491.93,73.23,100.45,11.19,110.21,61.99,137.45,155.43,7.37,556.48,7.63,86.17,50.13,63.22,23.27,103.84,93.54,51.51,33.68,79.35,18.19,81.76,26.84,43.2099,28.79,16.29,14.1,10.21,273.83,10.34,231.73,77.11
2024-07-11,11.605,91.58,72.98,108.03,77.2,18.89,21.54,26.01,62.94,100.67,29.755,129.1992,181.96,39.33,31.47,106.13,494.82,74.58,100.5,11.13,110.27,63.94,138.6769,158.16,7.25,559.99,7.51,87.22,50.73,63.75,23.2,106.41,93.94,51.99,33.36,80.64,18.2254,83.22,26.74,43.3204,28.69,16.38,14.0,10.04,275.64,10.16,233.8,77.45
2024-07-12,11.65,91.6,72.75,108.05,77.15,18.9,21.58,26.33,63.07,100.66,29.99,128.3994,179.75,39.23,31.43,106.72,496.15,74.72,100.5,11.11,110.29,64.14,139.57,159.45,7.19,561.53,7.46,87.69,50.03,63.22,23.45,106.94,92.86,50.27,34.45,81.24,18.205,83.9,26.8,43.0402,28.74,16.39,14.14,10.24,276.82,10.31,234.22,77.0
2024-07-15,11.69,91.6,73.03,108.06,77.23,18.74,21.55,26.14,63.08,100.6804,29.99,126.3201,17.37,39.22,31.59,106.78,496.34,74.28,100.52,11.04,110.3,65.3,141.1834,162.26,7.06,564.86,7.46,88.74,49.67,62.97,23.15,105.93,94.17,52.33,33.06,81.3,18.2062,85.37,26.78,43.44,28.74,16.34,14.15,10.28,279.1,10.41,233.44,77.74
2024-07-16,11.72,91.63,73.1,108.06,77.23,19.19,21.07,26.11,62.52,101.02,29.96,117.9527,15.02,40.37,31.39,100.49,481.77,68.48,100.53,11.2,110.31,51.55,137.3529,155.39,7.37,556.94,8.11,86.21,48.01,61.89,23.13,93.61,94.19,52.37,33.04,74.15,18.295,81.73,26.69,43.53,28.61,16.29,14.33,10.63,275.16,10.75,224.36,78.74
2024-07-17,11.6797,91.64,72.91,108.1,77.16,19.29,21.04,26.2526,62.44,100.63,29.91,121.0518,15.99,40.59,31.33,99.5,479.49,68.49,100.55,11.28,110.33,51.66,134.9494,151.73,7.55,552.66,8.23,84.87,46.73,60.98,23.29,93.42,93.47,51.18,33.79,73.04,18.2151,79.79,26.84,43.2718,28.74,15.95,14.48,10.95,272.76,11.06,224.38,78.35
2024-07-18,11.66,91.67,72.72,108.15,77.11,19.41,20.97,26.3,62.29,100.5,29.74,117.8928,15.05,40.98,31.21,97.69,475.24,66.2,100.59,11.37,110.39,47.0,132.9404,148.55,7.72,548.99,8.46,83.71,44.81,59.71,23.46,89.06,92.92,50.25,34.44,71.06,18.19,78.11,26.88,42.9902,28.82,16.04,14.52,11.43,271.06,11.53,220.87,78.09
2024-07-19,11.65,91.69,72.69,108.17,77.1,19.15,21.26,26.02,62.81,100.5743,29.55,123.501,16.51,40.37,31.39,100.55,482.32,69.42,100.61,11.26,110.4,52.93,135.95,153.01,7.47,554.65,8.09,85.43,47.16,61.42,23.55,95.23,92.65,49.7,34.83,74.16,18.1998,80.54,26.875,42.8598,28.8,16.06,14.29,10.81,273.89,10.92,226.1,78.14
2024-07-22,11.675,91.69,72.7,108.19,77.15,19.1,21.33,25.95,62.81,100.28,29.55,122.5513,16.17,40.53,31.33,99.86,480.62,68.86,100.62,11.27,110.415,50.53,135.3621,152.21,7.52,553.78,8.18,85.13,47.3,61.59,23.58,94.12,92.52,49.57,34.91,73.36,18.175,80.12,26.92,42.9598,28.85,16.06,14.35,10.71,273.69,10.83,225.2,77.86
2024-07-23,11.51,91.72,72.49,108.19,77.16,19.55,20.96,25.93,62.18,100.1545,29.53,114.2139,13.99,42.0,31.1078,92.64,463.38,63.21,100.63,11.54,110.43,42.9,129.1474,141.91,8.03,541.23,9.06,81.23,41.33,57.39,23.82,82.61,91.52,47.9,36.07,65.45,18.21,74.64,26.92,42.7895,28.84,16.06,14.95,12.2,267.53,49.19,215.88,77.79
2024-07-24,11.5396,91.72,72.65,108.19,77.22,19.41,20.82,25.81,61.8411,100.29,29.49,112.2445,13.49,42.48,31.1014,90.61,458.27,61.57,100.65,11.59,110.44,39.78,128.0994,139.58,8.15,538.41,9.37,80.36,40.63,57.16,23.66,79.6,92.27,49.07,35.24,63.27,18.2,73.42,26.95,42.9401,28.84,16.1,15.0,12.3,266.5,49.59,213.57,77.7
2024-07-25,11.62,91.77,72.94,108.26,77.35,19.4,20.91,26.21,62.37,100.3211,29.72,113.0243,13.68,42.07,31.26,92.44,462.97,63.33,100.68,11.48,110.5,41.92,130.3873,144.04,7.91,544.44,9.1,82.1,43.03,58.8,23.48,82.54,92.99,50.17,34.45,65.08,18.2272,75.84,26.97,43.3448,28.82,16.1,14.71,11.6,269.69,46.78,216.28,78.49
2024-07-26,11.62,91.77,73.03,108.27,77.38,19.44,20.9161,26.28,62.22,100.03,29.71,111.5548,13.32,42.0,31.204,92.72,463.9,62.74,100.71,11.48,110.52,41.81,130.9214,144.29,7.9,544.76,9.05,82.25,43.63,59.28,23.37,81.53,93.49,50.95,33.95,65.46,18.17,75.91,27.025,43.4549,28.9,16.12,14.47,11.42,269.71,45.91,215.32,78.52
2024-07-29,11.62,91.78,73.12,108.29,77.44,19.64,20.76,26.4,62.41,99.9046,29.65,103.6972,11.43,42.58,31.185,90.16,457.53,59.45,100.71,11.53,110.53,37.24,129.7756,142.07,8.03,542.0,9.43,81.37,42.41,58.4,23.29,75.33,93.85,51.47,33.59,62.79,18.175,74.74,27.025,43.645,28.92,16.17,14.55,11.77,268.59,47.37,209.91,77.99
2024-07-30,11.67,91.8,73.52,108.3,77.63,19.37,21.12,25.8,62.92,100.02,29.72,116.983,14.44,41.34,31.38,95.51,471.07,64.51,100.72,11.36,110.54,44.39,133.58,148.71,7.64,550.81,8.59,83.88,43.53,59.21,23.06,84.87,94.81,53.06,32.56,68.28,18.275,78.23,26.9,44.1586,28.76,16.29,14.4,11.45,272.57,46.25,218.8,77.85
2024-07-31,11.56,91.42,73.57,108.3,77.6,19.9,21.12,25.89,62.59,99.535,29.77,109.1755,12.5,42.33,31.14,90.89,459.66,59.92,100.3,11.52,110.08,35.0,129.7457,142.53,7.96,543.01,9.22,81.61,39.78,56.6,22.82,75.48,95.31,54.48,31.7,63.36,18.22,75.01,27.01,44.7306,28.86,16.38,14.91,12.48,268.3,50.51,210.64,78.57
2024-08-01,11.47,91.47,74.41,108.31,78.11,20.48,20.64,25.73,61.55,100.6997,29.44,107.2361,12.01,43.39,30.8,86.5,448.75,56.35,100.35,11.73,110.18,29.34,125.05,134.51,8.42,532.9,9.89,78.54,31.1,49.92,22.13,68.75,98.28,59.41,28.84,58.74,18.42,70.77,26.8,46.085,28.57,16.46,16.24,15.47,262.9,62.68,204.72,79.26
2024-08-02,11.23,91.47,74.34,108.32,78.07,20.61,20.24,26.0,60.73,101.13,29.09,100.4183,10.45,44.63,30.5,81.49,435.37,52.6,100.36,12.08,110.18,27.89,117.44,122.74,9.15,517.38,10.79,73.92,19.0,39.22,22.02,62.3,98.8,60.32,28.43,53.62,18.53,64.53,26.83,46.1276,28.41,16.49,19.91,22.13,255.18,88.87,197.9,77.7
2024-08-05,11.33,91.49,73.88,108.32,77.91,20.65,20.49,26.17,61.07,100.87,28.96,104.2171,11.19,44.28,30.64,82.9,439.53,54.02,100.38,11.98,110.18,28.58,119.84,125.95,8.91,522.15,10.49,75.3,21.8,43.04,22.52,64.63,96.59,56.43,30.22,54.96,18.466,66.3,26.78,45.22,28.5,16.44,16.94,17.59,257.77,70.47,200.59,78.24
2024-08-06,11.25,91.51,73.7,108.35,77.82,20.92,20.36,26.055,61.03,100.84,28.82,98.8788,10.08,44.77,30.63,81.06,434.77,52.25,100.38,12.06,110.2,26.22,118.0574,123.44,9.1,518.66,10.83,74.24,22.0,44.01,22.72,61.27,95.91,55.0,30.97,53.19,18.44,64.91,26.82,44.9194,28.56,16.47,16.97,17.06,255.8,68.955,197.34,78.32
2024-08-07,11.37,91.52,73.59,108.385,77.76,20.64,20.63,26.03,61.42,100.765,28.84,104.9369,11.36,43.41,30.86,86.04,448.07,56.1,100.41,11.79,110.21,31.46,123.65,131.82,8.46,530.65,9.84,77.66,23.65,45.73,22.86,68.04,95.32,54.01,31.58,58.06,18.43,69.39,26.79,44.62,28.6,16.51,16.37,15.69,261.79,63.47,204.71,79.03
2024-08-08,11.4159,91.54,73.85,108.43,77.81,20.62,20.88,26.02,61.7519,100.79,28.95,104.7169,11.25,43.2,30.93,86.91,450.41,56.55,100.44,11.73,110.25,31.01,124.61,133.35,8.36,532.99,9.7,78.32,26.63,48.73,22.64,68.97,96.26,55.63,30.64,58.85,18.46,70.24,26.75,44.9799,28.57,16.51,15.46,13.6,262.92,55.78,205.63,79.15
2024-08-09,11.3806,91.57,73.98,108.43,77.91,20.56,20.88,25.97,62.04,100.93,29.02,108.9856,12.2,43.12,30.92,87.23,451.38,57.54,100.46,11.73,110.28,31.41,124.7,133.6,8.35,533.27,9.65,78.37,26.83,48.9,22.56,70.67,96.61,56.23,30.32,59.25,18.4511,70.32,26.81,45.17,28.57,16.54,15.38,13.55,262.75,54.76,207.31,78.75
2024-08-12,11.53,91.58,74.26,108.15,78.07,20.31,21.06,26.26,62.39,101.55,29.24,116.1033,13.76,42.08,31.04,91.53,462.58,61.09,100.48,11.55,110.31,35.28,128.92,140.13,7.94,542.04,8.94,80.97,28.87,50.79,22.42,77.14,97.28,57.3,29.75,63.56,18.58,73.77,26.69,45.613,28.42,16.45,14.7,12.49,267.12,50.42,213.68,79.11
