Date,EEM,EUM,GLD,PSQ,QID,QLD,SH,SHV,SLV,TLT,XLK,XLP
2017-12-18,45.75,18.47,119.82,35.11,13.06,75.28,30.15,110.27,15.22,125.53,64.73,56.92
2017-12-19,45.81,18.46,120.14,35.16,13.09,75.09,30.17,110.28,15.25,124.14,64.71,56.82
2017-12-20,46.11,18.35,120.31,35.15,13.09,75.1,30.12,110.2,15.22,124.6,64.58,56.78
2017-12-21,46.5,18.19,120.94,35.2,13.13,74.92,30.13,110.2,15.4,124.77,64.54,56.87
2017-12-22,46.46,18.2,121.77,35.38,13.26,74.11,30.15,110.21,15.59,125.14,64.11,57.0
2017-12-26,46.58,18.16,122.23,35.37,13.25,74.12,30.13,110.2,15.73,126.77,64.18,56.99
2017-12-27,46.9,18.03,122.85,35.34,13.24,74.27,30.07,110.24,15.88,126.66,64.29,56.9
2017-12-28,47.12,17.95,123.65,35.58,13.39,73.33,30.18,110.24,15.99,126.86,63.95,56.89
2017-12-29,48.01,17.59,125.15,34.95,12.93,75.87,29.97,110.23,16.21,125.49,64.74,56.54
2018-01-02,48.47,17.44,124.82,34.62,12.69,77.35,29.78,110.22,16.17,126.09,65.28,56.52
2018-01-03,48.71,17.35,125.46,34.56,12.63,77.63,29.66,110.25,16.23,126.07,65.61,56.68
2018-01-04,49.13,17.21,125.33,34.22,12.38,79.17,29.45,110.25,16.22,125.71,66.3,56.93
2018-01-05,49.13,17.21,125.31,34.08,12.3,79.76,29.41,110.25,16.15,125.63,66.55,57.07
2018-01-08,49.05,17.24,124.73,34.08,12.28,79.83,29.36,110.25,16.03,123.95,66.38,56.99
2018-01-09,48.74,17.35,125.03,34.15,12.34,79.39,29.4,110.24,16.02,123.8,66.15,56.71
2018-01-10,49.04,17.24,125.44,33.92,12.18,80.49,29.19,110.25,16.01,124.31,66.42,56.63
2018-01-11,49.51,17.08,126.96,33.7,12.0,81.63,29.01,110.26,16.27,124.52,66.81,56.65
2018-01-12,49.32,17.15,127.17,33.78,12.07,81.17,29.1,110.27,16.25,125.04,66.55,56.91
2018-01-16,49.97,16.91,126.14,33.43,11.81,82.92,28.84,110.28,16.06,124.87,67.55,57.56
2018-01-17,50.03,16.89,125.86,33.4,11.82,82.95,28.88,110.29,15.97,123.71,67.67,57.39
2018-01-18,50.44,16.76,126.42,33.31,11.75,83.48,28.76,110.29,16.05,123.06,67.8,58.03
2018-01-19,50.73,16.66,126.65,32.96,11.49,85.25,28.53,110.3,16.04,123.18,68.46,58.47
2018-01-22,50.97,16.58,127.28,32.7,11.31,86.64,28.47,110.29,16.08,123.71,68.76,58.28
2018-01-23,51.4,16.44,128.83,32.89,11.44,85.58,28.49,110.31,16.56,123.04,68.23,58.4
2018-01-24,51.37,16.46,127.97,32.91,11.44,85.47,28.46,110.32,16.31,124.05,68.11,58.43
2018-01-25,52.08,16.23,128.07,32.42,11.12,87.97,28.14,110.33,16.41,123.59,69.19,58.71
2018-01-26,51.29,16.47,127.35,32.58,11.23,87.18,28.32,110.33,16.21,122.73,68.56,58.48
2018-01-29,50.59,16.71,126.8,32.85,11.39,85.78,28.65,110.33,16.15,122.01,67.94,58.09
2018-01-30,51.03,16.57,127.65,32.72,11.33,86.41,28.61,110.38,16.35,122.73,68.45,57.82
2018-01-31,50.34,16.78,128.07,33.0,11.5,84.98,28.64,110.23,16.25,120.7,68.51,57.57
2018-02-01,49.05,17.21,126.39,33.65,11.97,81.54,29.27,110.25,15.66,119.58,66.48,56.47
2018-02-02,47.33,17.77,126.71,34.96,12.88,75.23,30.47,110.28,15.74,120.71,63.7,54.42
2018-02-05,48.87,17.25,125.38,34.04,12.23,79.06,29.9,110.25,15.65,119.96,65.53,55.02
2018-02-06,47.33,17.79,124.79,34.5,12.54,77.04,30.08,110.25,15.41,118.82,64.69,54.78
2018-02-07,45.69,18.42,124.98,35.93,13.6,70.62,31.16,110.26,15.46,118.69,62.01,53.6
2018-02-08,46.42,18.1,124.77,35.32,13.13,72.94,30.72,110.25,15.39,117.94,63.53,53.71
2018-02-09,47.15,17.81,125.37,34.71,12.66,75.6,30.29,110.25,15.57,118.46,64.67,54.26
2018-02-12,47.51,17.68,126.08,34.53,12.55,76.28,30.21,110.23,15.62,118.99,64.83,54.51
2018-02-13,48.7,17.23,128.23,33.89,12.06,79.2,29.79,110.23,15.91,117.67,66.02,54.48
2018-02-14,49.7,16.89,128.38,33.27,11.65,82.04,29.44,110.25,15.91,118.07,67.28,55.38
2018-02-15,49.54,16.94,127.96,33.39,11.72,81.43,29.41,110.27,15.73,118.71,67.18,55.6
2018-02-16,48.86,17.17,126.24,33.37,11.7,81.63,29.6,110.26,15.54,118.19,67.24,54.34
2018-02-20,48.82,17.18,125.66,33.47,11.77,81.15,29.76,110.28,15.54,116.74,66.81,53.69
2018-02-21,48.85,17.16,126.3,33.46,11.76,81.24,29.72,110.28,15.66,117.09,66.89,53.83
2018-02-22,49.72,16.88,126.14,32.8,11.29,84.45,29.25,110.29,15.59,118.13,68.29,54.35
2018-02-23,50.18,16.72,126.45,32.36,11.0,86.67,28.92,110.28,15.68,118.17,69.36,54.69
2018-02-26,48.72,17.2,125.13,32.75,11.26,84.51,29.28,110.29,15.48,118.0,68.66,53.97
2018-02-27,48.02,17.43,125.0,32.96,11.42,83.45,29.6,110.29,15.46,118.75,68.17,53.41
2018-02-28,47.93,17.48,124.72,33.51,11.76,80.81,30.01,110.21,15.54,119.32,67.04,53.29
2018-03-01,48.13,17.41,125.39,33.2,11.58,82.22,29.85,110.2,15.56,118.35,67.68,53.74
2018-03-02,48.2,17.39,125.18,32.85,11.31,84.0,29.53,110.2,15.49,118.03,68.37,54.21
2018-03-05,48.65,17.23,126.53,32.72,11.21,84.7,29.44,110.21,15.78,118.14,68.52,54.25
2018-03-06,48.7,17.2,125.72,32.62,11.17,85.08,29.46,110.22,15.53,118.01,68.9,53.76
2018-03-07,48.71,17.2,125.42,32.45,11.04,86.03,29.32,110.25,15.55,118.69,69.2,54.25
2018-03-08,49.75,16.84,125.54,31.84,10.64,89.3,28.83,110.25,15.63,117.91,70.51,54.6
2018-03-09,49.87,16.8,125.54,31.69,10.53,90.12,28.85,110.25,15.61,118.59,70.73,54.5
2018-03-12,49.42,16.95,125.78,32.08,10.78,87.9,29.04,110.26,15.61,119.19,69.92,54.46
2018-03-13,49.5,16.92,125.7,32.1,10.81,87.83,29.19,110.25,15.61,120.24,69.86,53.91
2018-03-14,49.32,16.99,124.9,32.14,10.82,87.59,29.22,110.24,15.45,120.24,69.9,53.53
2018-03-15,49.21,17.02,124.6,32.22,10.88,87.17,29.19,110.27,15.39,119.81,69.61,53.25
2018-03-16,48.68,17.21,124.87,32.9,11.35,83.47,29.6,110.26,15.39,119.43,68.23,52.73
2018-03-19,49.22,17.03,124.31,32.82,11.29,83.94,29.54,110.26,15.28,118.95,68.2,52.58
2018-03-20,49.51,16.92,126.48,32.93,11.35,83.16,29.55,110.3,15.65,119.08,67.79,51.93
2018-03-21,47.86,17.48,125.98,33.76,11.94,79.02,30.31,110.27,15.44,120.26,66.04,51.5
2018-03-22,46.89,17.84,127.61,34.63,12.56,74.82,30.94,110.31,15.58,120.17,64.28,50.86
2018-03-23,48.41,17.26,128.28,33.33,11.62,80.45,30.1,110.3,15.72,119.71,66.72,51.59
2018-03-26,47.53,17.57,127.49,34.43,12.38,75.14,30.64,110.34,15.57,120.99,64.58,51.56
2018-03-27,47.29,17.67,125.73,34.81,12.65,73.5,30.73,110.32,15.36,121.31,64.15,52.27
2018-03-28,48.28,17.3,125.79,34.18,12.19,76.2,30.3,110.37,15.41,121.9,65.42,52.63
2018-03-29,47.41,17.61,127.26,35.14,12.88,71.82,30.99,110.25,15.65,121.88,63.86,51.34
2018-04-02,47.88,17.43,126.3,34.79,12.6,73.36,30.6,110.25,15.46,120.94,64.49,52.02
2018-04-03,47.9,17.43,126.45,34.24,12.22,75.26,30.24,110.26,15.38,120.69,65.39,52.83
2018-04-04,48.02,17.4,125.8,34.05,12.08,76.48,30.03,110.27,15.45,119.79,65.66,52.96
2018-04-05,47.08,17.73,126.39,34.89,12.68,72.79,30.72,110.27,15.43,121.1,64.05,52.42
2018-04-06,47.13,17.72,126.82,34.69,12.53,73.64,30.57,110.29,15.56,121.3,64.55,52.39
2018-04-09,48.05,17.38,127.12,33.93,11.97,76.88,30.08,110.28,15.62,121.08,66.14,52.51
2018-04-10,48.07,17.36,128.11,34.1,12.09,76.08,30.25,110.29,15.69,121.51,65.75,52.41
2018-04-11,48.05,17.35,126.62,33.71,11.82,77.82,30.0,110.29,15.52,120.62,66.54,52.33
2018-04-12,47.57,17.54,127.45,33.87,11.93,77.09,30.1,110.3,15.68,120.9,66.32,52.59
2018-04-13,47.63,17.52,127.63,33.63,11.76,78.18,29.84,110.3,15.72,120.94,66.83,53.16
2018-04-16,47.73,17.49,127.75,32.93,11.26,81.51,29.52,110.3,15.8,121.27,68.07,53.28
2018-04-17,48.14,17.33,127.85,32.84,11.21,81.89,29.5,110.3,16.18,120.3,67.89,52.88
2018-04-18,47.86,17.44,127.6,33.12,11.42,80.5,29.68,110.31,16.26,119.32,67.14,51.35
2018-04-19,47.26,17.65,126.63,33.64,11.77,77.88,29.93,110.31,16.13,118.46,66.21,50.49
2018-04-20,46.88,17.8,125.62,33.76,11.85,77.46,29.94,110.32,15.67,118.49,65.97,50.43
2018-04-23,46.66,17.89,126.23,34.46,12.33,74.17,30.33,110.33,15.76,117.95,64.82,50.11
2018-04-24,46.3,18.01,125.41,34.42,12.31,74.4,30.28,110.32,15.61,117.16,64.83,50.2
2018-04-25,46.97,17.77,124.97,33.72,11.79,77.4,29.98,110.34,15.58,117.98,66.01,50.5
2018-04-26,47.26,17.65,125.5,33.68,11.79,77.53,29.95,110.36,15.57,118.89,65.89,50.77
2018-04-27,46.92,17.79,124.59,33.93,11.95,76.4,30.2,110.36,15.38,119.1,65.46,50.45
2018-04-30,46.69,17.87,123.71,33.57,11.68,78.08,30.12,110.25,15.24,118.41,66.28,50.01
2018-05-01,46.32,18.0,123.65,33.75,11.82,77.24,30.32,110.25,15.42,118.28,66.21,49.03
2018-05-02,46.22,18.06,124.28,33.76,11.83,77.19,30.39,110.25,15.46,118.81,66.36,48.98
2018-05-03,46.43,17.97,124.54,33.11,11.38,80.1,30.01,110.27,15.54,118.99,67.62,49.69
2018-05-04,46.16,18.07,124.57,32.86,11.2,81.36,29.92,110.28,15.52,118.8,68.09,49.38
2018-05-07,46.42,17.99,124.59,32.9,11.23,81.18,29.92,110.27,15.51,118.69,68.24,49.18
2018-05-08,46.51,17.95,124.33,32.52,10.97,83.06,29.62,110.28,15.53,117.98,69.08,49.25
2018-05-09,47.48,17.56,125.18,32.2,10.76,84.74,29.36,110.29,15.74,118.93,69.98,49.54
2018-05-10,47.4,17.61,125.0,32.23,10.78,84.58,29.29,110.3,15.7,119.23,69.88,49.54
2018-05-11,47.46,17.59,124.49,32.18,10.74,84.83,29.26,110.29,15.56,118.6,69.87,49.52
2018-05-14,46.48,17.93,122.48,32.53,10.97,82.96,29.46,110.31,15.33,117.25,69.21,49.33
2018-05-15,47.18,17.66,122.29,32.32,10.83,84.07,29.35,110.3,15.41,116.8,69.52,49.68
2018-05-16,46.46,17.94,122.36,32.45,10.92,83.36,29.37,110.33,15.47,116.21,69.16,49.85
2018-05-17,46.07,18.08,122.41,32.63,11.03,82.5,29.44,110.33,15.48,117.21,68.87,49.54
2018-05-18,46.35,17.98,122.48,32.44,10.92,83.46,29.24,110.32,15.54,117.27,69.47,49.75
2018-05-21,46.51,17.92,122.41,32.5,10.95,83.22,29.32,110.32,15.58,117.09,69.37,49.66
2018-05-22,46.49,17.93,122.54,32.21,10.76,84.61,29.23,110.36,15.5,117.94,69.88,49.84
2018-05-23,46.24,18.02,123.59,32.25,43.1,84.53,29.3,110.36,15.69,118.88,69.8,49.8
2018-05-24,46.43,17.96,123.21,32.21,43.0,84.71,29.38,110.39,15.53,119.62,69.75,49.88
2018-05-25,45.35,18.37,123.19,32.36,43.39,83.95,29.72,110.42,15.44,122.24,69.37,49.77
2018-05-29,45.71,18.24,123.37,32.12,42.8,85.12,29.32,110.4,15.55,121.42,69.88,50.47
2018-05-30,45.69,18.24,123.1,32.15,42.86,85.01,29.54,110.41,15.46,121.22,69.9,49.66
2018-05-31,46.33,17.99,122.49,31.65,41.5,87.68,29.22,110.27,15.44,120.3,71.09,49.66
2018-06-01,46.8,17.8,122.37,31.38,40.78,89.18,29.08,110.28,15.45,119.43,71.66,50.07
2018-06-04,46.44,17.93,122.85,31.28,40.53,89.76,29.06,110.28,15.52,119.71,71.91,49.84
2018-06-05,47.14,17.67,122.92,31.08,40.05,90.83,28.82,110.28,15.7,118.74,72.38,49.9
2018-06-06,46.42,17.94,122.86,31.33,40.69,89.41,28.84,110.29,15.72,119.89,71.8,50.21
2018-06-07,46.33,17.97,123.01,31.35,40.72,89.32,28.76,110.3,15.78,119.53,71.68,50.83
2018-06-08,46.33,17.99,123.23,31.27,40.5,89.8,28.72,110.31,15.94,119.31,71.76,51.25
2018-06-11,46.21,18.03,122.82,31.1,40.08,90.75,28.68,110.31,15.87,119.34,72.11,51.35
2018-06-12,45.9,18.15,123.19,31.12,40.11,90.67,28.78,110.31,16.08,119.28,71.74,51.19
2018-06-13,45.59,18.26,123.38,30.79,39.29,92.56,28.72,110.33,16.17,120.27,72.25,51.28
2018-06-14,45.23,18.4,121.34,30.91,39.53,91.91,28.73,110.34,15.6,120.38,71.72,51.54
2018-06-15,44.68,18.63,121.11,30.92,39.63,91.8,28.82,110.34,15.51,120.27,71.8,50.79
2018-06-18,43.9,18.84,120.8,31.01,39.85,91.24,28.92,110.36,15.36,120.97,71.43,51.06
2018-06-19,44.09,18.77,120.26,30.73,39.14,92.54,28.8,110.35,15.34,119.91,71.58,51.11
2018-06-20,43.47,19.03,120.05,30.99,39.84,90.9,29.0,110.39,15.36,120.54,71.03,51.21
2018-06-21,43.92,18.84,120.34,31.1,40.11,90.32,28.93,110.39,15.5,120.53,70.8,51.63
2018-06-22,43.33,19.08,119.89,31.77,41.84,86.39,29.32,110.4,15.37,120.8,69.33,51.89
2018-06-25,43.16,19.17,119.26,31.64,41.5,87.12,29.27,110.41,15.33,120.97,69.61,51.67
2018-06-26,42.33,19.55,118.58,32.09,42.67,84.65,29.53,110.42,15.12,122.11,68.66,51.56
2018-06-27,42.69,19.38,118.22,31.8,41.92,86.19,29.34,110.41,15.07,122.14,69.5,51.56
2018-06-28,43.33,19.05,118.65,31.76,41.79,86.46,29.33,110.44,15.15,121.72,69.47,51.53
2018-06-29,42.9,19.26,117.46,31.51,41.13,87.76,29.24,110.29,14.91,121.35,70.09,51.23
2018-07-02,42.93,19.27,118.65,31.9,42.13,85.71,29.38,110.3,15.03,122.0,69.26,51.35
2018-07-03,42.82,19.3,119.05,31.51,41.06,87.84,29.14,110.32,15.1,122.35,70.24,52.06
2018-07-05,43.41,19.04,118.86,31.03,39.86,90.49,28.89,110.32,15.08,122.75,71.06,52.22
2018-07-06,44.19,18.7,119.15,30.73,39.1,92.17,28.64,110.32,15.17,121.96,71.6,52.02
2018-07-09,44.09,18.74,118.93,30.72,39.05,92.31,28.52,110.32,15.12,121.95,71.77,52.64
2018-07-10,43.23,19.11,117.64,30.87,39.43,91.39,28.73,110.34,14.86,122.42,71.49,52.47
2018-07-11,43.82,18.86,118.13,30.37,38.15,94.39,28.5,110.35,15.0,122.41,72.62,52.4
2018-07-12,43.85,18.84,117.61,30.32,38.05,94.58,28.46,110.35,14.88,122.72,72.54,52.74
2018-07-13,43.61,18.93,117.55,30.41,38.21,94.17,28.49,110.36,14.85,122.21,72.37,52.49
2018-07-16,43.93,18.81,116.28,30.21,37.76,95.35,28.38,110.36,14.67,121.98,72.91,52.94
2018-07-17,43.88,18.83,116.31,30.27,37.92,94.93,28.33,110.37,14.63,121.49,72.79,52.51
2018-07-18,43.34,19.06,115.81,30.43,38.3,94.0,28.44,110.37,14.42,122.26,72.53,52.54
2018-07-19,43.96,18.78,116.56,30.45,38.33,93.88,28.46,110.38,14.59,120.76,72.55,52.86
2018-07-20,43.67,18.9,116.0,30.36,38.11,94.47,28.41,110.39,14.47,119.27,72.92,52.53
2018-07-23,44.31,18.64,116.04,30.22,37.77,95.29,28.29,110.39,14.58,119.68,73.32,52.63
2018-07-24,45.03,18.33,116.68,29.8,36.74,97.9,28.03,110.4,14.68,119.49,74.24,53.03
2018-07-25,44.53,18.53,115.77,30.24,37.81,95.06,28.12,110.42,14.49,119.26,73.1,53.31
2018-07-26,44.69,18.48,115.83,30.67,38.88,92.44,28.3,110.41,14.57,119.46,71.85,53.38
2018-07-27,44.62,18.51,115.65,31.1,39.97,89.79,28.47,110.43,14.58,119.05,70.73,53.32
2018-07-30,44.86,18.42,115.99,30.93,39.52,90.82,28.33,110.43,14.61,119.7,70.92,53.57
2018-07-31,44.46,18.56,115.14,30.77,39.11,91.78,28.36,110.27,14.48,118.46,71.56,53.12
2018-08-01,43.87,18.81,114.52,30.35,38.06,94.28,28.22,110.29,14.43,118.63,72.46,53.66
2018-08-02,44.21,18.69,114.92,30.28,37.81,94.82,28.11,110.31,14.5,119.22,72.72,54.29
2018-08-03,43.87,18.82,114.33,30.09,37.38,96.0,28.0,110.3,14.4,119.29,73.11,54.34
2018-08-06,44.32,18.62,114.59,29.98,37.11,96.57,27.92,110.31,14.43,118.67,73.39,54.01
2018-08-07,44.26,18.66,114.91,29.96,37.07,96.74,27.93,110.3,14.5,118.79,73.59,53.6
2018-08-08,44.13,18.71,114.74,29.97,37.11,96.66,27.97,110.33,14.52,119.79,73.62,53.44
2018-08-09,43.19,19.12,114.69,30.21,37.66,95.22,28.18,110.35,14.41,120.66,73.03,53.24
2018-08-10,42.48,19.43,112.96,30.23,37.72,95.05,28.28,110.34,14.1,120.41,72.93,53.24
2018-08-13,42.74,19.31,113.07,30.06,37.27,96.2,28.1,110.36,14.17,120.14,73.38,53.61
2018-08-14,41.51,19.86,111.19,30.4,38.17,93.89,28.32,110.36,13.57,120.84,72.72,53.83
2018-08-15,41.77,19.73,111.1,30.33,37.96,94.41,28.09,110.38,13.77,120.83,73.04,54.6
2018-08-16,42.21,19.53,112.13,30.32,37.93,94.46,28.0,110.39,13.92,120.98,73.15,55.02
2018-08-17,42.4,19.44,112.69,30.35,38.02,94.32,27.93,110.4,13.88,121.79,73.04,54.99
2018-08-20,42.94,19.2,113.02,30.24,37.75,94.97,27.86,110.41,13.89,121.38,73.16,54.6
2018-08-21,43.28,19.05,113.27,30.12,37.45,95.67,27.89,110.41,13.88,121.86,73.38,54.26
2018-08-22,42.58,19.37,112.2,30.17,37.58,95.39,27.94,110.41,13.65,122.05,73.54,54.13
2018-08-23,43.37,19.0,114.16,29.89,36.89,97.14,27.76,110.42,13.92,122.29,74.28,54.06
2018-08-24,43.99,18.73,114.59,29.6,36.15,99.1,27.57,110.42,13.99,121.59,74.96,54.09
2018-08-27,43.83,18.8,113.68,29.57,36.04,99.41,27.55,110.43,13.84,120.86,75.09,53.91
2018-08-28,44.1,18.68,114.2,29.22,35.21,101.71,27.4,110.44,13.87,121.02,75.77,53.97
2018-08-29,42.95,19.18,113.64,29.29,35.37,101.28,27.5,110.45,13.7,121.28,75.54,53.8
2018-08-30,43.17,19.07,113.51,29.24,35.26,101.52,27.5,110.46,13.65,121.0,75.6,53.78
2018-08-31,42.33,19.46,112.93,29.37,35.54,100.7,27.56,110.3,13.31,120.03,75.31,53.71
2018-09-04,41.72,19.73,113.32,29.76,36.5,98.09,27.63,110.31,13.35,119.71,74.37,54.33
2018-09-05,41.76,19.71,113.54,30.01,37.17,96.32,27.72,110.32,13.31,120.15,73.83,54.48
2018-09-06,41.55,19.82,113.23,30.13,37.39,95.72,27.79,110.33,13.32,119.13,73.58,54.37
2018-09-07,41.14,20.0,113.15,30.06,37.2,96.16,27.74,110.34,13.31,119.57,73.81,54.56
2018-09-10,41.23,19.97,113.22,29.82,36.65,97.62,27.63,110.34,13.28,118.66,74.44,54.36
2018-09-11,41.44,19.86,114.17,29.9,36.85,97.1,27.65,110.35,13.39,118.94,74.13,54.99
2018-09-12,42.0,19.61,113.76,29.61,36.14,99.0,27.49,110.34,13.35,119.12,75.0,54.91
2018-09-13,41.96,19.63,113.02,29.69,36.29,98.48,27.48,110.35,13.23,118.55,74.94,54.76
2018-09-14,41.58,19.79,113.61,30.12,37.34,95.7,27.63,110.37,13.31,118.55,74.0,54.96
2018-09-17,41.98,19.61,113.44,29.87,36.75,97.23,27.5,110.36,13.31,117.31,74.47,54.73
2018-09-18,42.56,19.35,113.88,29.9,36.8,97.11,27.46,110.35,13.4,116.61,74.28,54.63
2018-09-19,43.03,19.14,114.27,29.59,36.02,99.13,27.24,110.38,13.45,117.15,75.16,55.32
2018-09-20,43.23,19.05,113.49,29.73,36.39,98.12,27.28,110.39,13.44,117.1,74.61,55.02
2018-09-21,42.74,19.26,113.47,29.65,36.21,98.6,27.36,110.39,13.41,116.8,74.98,54.18
2018-09-24,42.91,19.19,113.65,29.61,36.09,98.91,27.41,110.39,13.59,116.68,74.89,53.86
2018-09-25,43.0,19.11,113.05,29.5,35.9,98.98,27.37,110.41,13.49,117.5,74.61,53.92
2018-09-26,43.21,19.03,112.05,29.25,35.27,100.66,27.31,110.43,13.41,117.58,75.05,53.85
2018-09-27,42.92,19.14,112.76,29.26,35.32,100.68,27.32,110.44,13.73,117.27,75.33,53.93
2018-09-28,42.93,19.15,112.57,29.21,35.18,101.01,27.22,110.27,13.62,116.15,75.69,53.89
2018-10-01,42.39,19.37,113.87,29.29,35.32,100.54,27.23,110.26,13.79,116.86,75.7,54.2
2018-10-02,42.04,19.55,113.42,29.23,35.26,100.83,27.2,110.28,13.78,114.83,75.93,53.62
2018-10-03,40.99,20.04,113.48,29.81,36.57,96.92,27.43,110.3,13.71,114.02,74.56,53.49
2018-10-04,40.84,20.11,113.8,30.17,37.52,94.6,27.58,110.3,13.75,113.04,73.62,53.44
2018-10-05,40.9,20.07,112.54,30.36,37.96,93.38,27.59,110.31,13.53,112.66,72.79,54.18
2018-10-08,40.75,20.15,112.6,30.28,37.78,93.9,27.64,110.31,13.53,113.8,73.05,54.06
2018-10-09,39.54,20.74,112.88,31.62,41.08,85.72,28.52,110.31,13.45,113.49,69.51,53.41
2018-10-10,39.14,20.96,115.78,32.01,42.07,83.57,29.14,110.32,13.67,114.87,68.63,52.09
2018-10-11,40.29,20.37,115.23,31.11,39.78,88.21,28.74,110.34,13.74,114.47,70.83,52.38
2018-10-12,39.86,20.59,116.0,31.5,40.78,85.97,28.9,110.34,13.8,114.42,69.67,52.7
2018-10-15,40.86,20.07,115.8,30.6,38.4,90.97,28.3,110.35,13.78,114.68,71.77,53.29
2018-10-16,40.36,20.32,115.79,30.56,38.34,91.08,28.29,110.33,13.74,114.0,71.44,53.54
2018-10-17,39.3,20.83,115.92,31.27,40.07,87.01,28.69,110.38,13.7,113.96,70.04,53.47
2018-10-18,39.67,20.64,116.01,31.31,40.24,86.68,28.73,110.38,13.74,113.71,70.01,54.69
2018-10-19,40.1,20.44,115.71,31.16,39.81,87.59,28.85,110.38,13.68,113.56,70.59,54.28
2018-10-22,39.66,20.65,116.39,31.27,40.09,87.02,29.0,110.39,13.83,113.92,70.32,54.52
2018-10-23,38.38,21.31,116.66,32.73,43.8,78.94,29.89,110.4,13.79,114.78,67.17,54.75
2018-10-24,39.12,20.93,116.4,31.62,40.84,84.27,29.35,110.42,13.74,114.3,69.48,54.88
2018-10-25,38.67,21.17,116.77,32.4,42.84,80.23,29.91,110.43,13.81,114.99,68.09,53.83
2018-10-26,38.0,21.51,116.31,33.0,44.46,77.14,30.06,110.43,13.59,114.73,66.94,54.45
2018-10-29,38.74,21.12,115.8,32.53,43.25,79.17,29.61,110.44,13.61,114.16,67.69,55.53
2018-10-30,39.16,20.86,115.15,31.81,41.3,82.81,29.27,110.45,13.41,113.58,69.3,55.01
2018-10-31,40.56,20.12,116.63,31.36,40.09,85.2,28.98,110.28,13.83,113.41,70.11,55.4
2018-11-01,40.82,20.02,116.65,31.84,41.32,82.63,29.16,110.27,13.86,112.0,68.74,55.11
2018-11-02,40.93,19.96,116.37,31.94,41.59,82.06,29.0,110.28,13.76,112.44,68.67,55.8
2018-11-05,40.86,20.0,116.04,31.69,40.98,83.31,28.82,110.27,13.65,112.37,69.1,56.14
2018-11-06,41.63,19.6,116.03,30.73,38.45,88.46,28.22,110.29,13.67,112.52,71.13,56.46
2018-11-07,40.55,20.1,115.78,30.91,38.91,87.38,28.28,110.3,13.56,112.51,71.07,56.49
2018-11-08,39.8,20.5,114.48,31.43,40.24,84.41,28.54,110.31,13.32,113.35,69.84,56.82
2018-11-09,39.24,20.78,113.66,32.37,42.62,79.42,29.1,110.35,13.17,114.09,67.38,56.52
2018-11-12,39.69,20.55,113.7,32.36,42.6,79.45,29.13,110.33,13.15,114.02,67.46,56.39
2018-11-13,39.93,20.42,114.64,32.65,43.33,78.12,29.36,110.35,13.28,114.09,66.65,56.01
2018-11-14,40.82,19.97,114.77,32.06,41.77,80.9,29.05,110.36,13.42,114.04,68.32,55.92
2018-11-15,40.9,19.92,115.62,32.17,42.1,80.36,28.97,110.37,13.53,114.7,68.21,56.06
2018-11-16,40.35,20.21,115.67,33.23,44.8,75.07,29.46,110.39,13.55,115.02,65.61,55.97
2018-11-19,39.48,20.64,115.67,33.82,46.42,72.44,30.02,110.4,13.45,115.06,64.2,55.04
2018-11-20,40.21,20.26,115.86,33.58,45.74,73.47,29.93,110.4,13.6,115.02,64.67,54.6
2018-11-21,39.74,20.5,115.77,33.83,46.44,72.4,30.12,110.43,13.42,115.14,64.08,54.79
2018-11-23,40.23,20.25,115.64,33.04,44.28,75.74,29.65,110.43,13.39,114.88,65.53,54.86
2018-11-26,40.51,20.12,114.95,32.93,44.0,76.28,29.55,110.44,13.29,115.01,65.66,55.35
2018-11-27,41.48,19.63,115.38,31.89,41.21,81.08,28.88,110.45,13.43,114.45,67.96,55.81
2018-11-28,41.12,19.8,115.74,32.0,41.46,80.6,28.95,110.46,13.43,114.9,67.3,55.9
2018-11-29,41.08,19.85,115.54,31.75,40.84,81.84,28.75,110.47,13.32,115.33,67.94,56.26
2018-11-30,41.91,19.42,116.41,31.22,39.47,84.56,28.4,110.29,13.49,115.88,69.44,56.31
2018-12-03,41.02,19.83,117.12,32.4,42.45,78.08,29.3,110.29,13.62,117.82,66.81,55.36
2018-12-04,40.64,20.02,117.14,32.2,41.91,79.2,29.36,110.32,13.6,118.19,66.96,55.42
2018-12-06,39.88,20.41,118.09,33.26,44.69,73.9,30.06,110.33,13.73,118.41,64.6,54.72
2018-12-07,39.46,20.62,117.68,32.92,43.76,75.48,30.0,110.34,13.65,118.9,65.49,54.72
2018-12-10,39.76,20.46,117.54,32.85,43.49,75.95,30.0,110.33,13.66,118.88,65.57,55.17
2018-12-11,40.41,20.14,117.79,32.52,42.71,77.3,29.85,110.35,13.82,118.35,66.08,55.1
2018-12-12,40.4,20.13,117.53,32.53,42.7,77.37,29.88,110.37,13.86,118.07,66.19,55.44
2018-12-13,39.83,20.42,117.06,33.34,44.87,73.37,30.45,110.38,13.7,118.48,64.57,54.5
2018-12-14,39.46,20.61,117.87,34.08,46.8,70.29,31.05,110.4,13.77,119.17,63.2,53.24
2018-12-17,39.14,20.49,118.15,33.85,46.23,71.06,31.06,110.21,13.75,119.6,63.7,52.61
2018-12-18,38.49,20.81,117.43,34.67,48.52,67.7,31.54,110.22,13.69,121.18,62.44,52.1
2018-12-19,38.79,20.63,119.24,35.17,49.86,65.67,32.08,110.24,13.85,120.74,61.32,51.17
